date,fitted,residual
2023-10-20,3.4270622963177946,-0.208186471449594
2023-10-21,3.3669677478606066,-0.37123547430661574
2023-10-22,3.4506904229948874,-0.19259388497340524
2023-10-23,3.4985158354547394,-0.2026789694504103
2023-10-24,3.550921189584739,-0.218716679409535
2023-10-25,3.5210221407980598,0.03432592069135376
2023-10-26,3.5625351456462218,-0.384481315298276
2023-10-27,3.516429569920585,0.06708936853552494
2023-10-28,3.4558506295934266,-0.46011835603943574
2023-10-29,3.539003516251313,-0.5432712426973221
2023-10-30,3.586174389575302,-0.2539698794000982
2023-10-31,3.6378412825358155,-0.45978745218786976
2023-11-01,3.6071208602678397,-0.3112839942635106
2023-11-02,3.647730768085867,-0.0368128554416427
2023-11-03,3.6006417370635657,-0.16665453257841945
2023-11-04,3.539000521992135,-0.17170469200566085
2023-11-05,3.621014023377374,-0.09465349876121243
2023-11-06,3.666970276038588,-0.08345133758247814
2023-11-07,3.71734934998687,-0.028469895872933915
2023-11-08,3.6852701045593466,-0.2512829000742003
2023-11-09,3.7244525312808054,-0.16910446979139193
2023-11-10,3.6758698538908536,0.19533115701703752
2023-11-11,3.6126714603647394,-0.08631093574857784
2023-11-12,3.693067018603126,-0.08214910595890146
2023-11-13,3.737347458370138,-0.2716115555704115
2023-11-14,3.7859958651744137,-0.17507795253018932
2023-11-15,3.7521342270877995,-0.31814702260265326
2023-11-16,3.7894857699920723,-0.2929782085255921
2023-11-17,3.73902704971153,-0.12810913706730576
2023-11-18,3.6739108758801096,0.08728923981345282
2023-11-19,3.7523504192394754,0.05431207053084419
2023-11-20,3.7946401849692672,0.03400121151982782
2023-11-21,3.841266897766623,-0.257747959310513
2023-11-22,3.805356239692586,-0.4041588580304305
2023-11-23,3.8406351762991666,-0.2571162378430567
2023-11-24,3.788084039518742,-0.0038944056004810435
2023-11-25,3.720859442188578,-0.2551235393888516
2023-11-26,3.7971783759313853,-0.4649738657561815
2023-11-27,3.837339175017705,-0.2538202365615949
2023-11-28,3.881832391952068,-0.4478451874669216
2023-11-29,3.843787525825395,0.08803810689893066
2023-11-30,3.8769353389722987,-0.2934164005161888
2023-12-01,3.8222599304398157,-0.42106254877766025
2023-12-02,3.752921641165091,-0.2265611165489294
2023-12-03,3.827141142607441,-0.36140523980771455
2023-12-04,3.8652203914849226,-0.338859866868761
2023-12-05,3.9076534963813123,-0.14645338068774993
2023-12-06,3.8675734372895887,0.13975974794288248
2023-12-07,3.8987143736537555,-0.20983491953981925
2023-12-08,3.842063709438201,-0.28671564794878757
2023-12-09,3.7707849901442376,-0.15986707750001328
2023-12-10,3.8431019835407505,-0.23218407089652615
2023-12-11,3.8793196267799046,0.09097228677221736
2023-12-12,3.919934885683904,-0.007911880255758064
2023-12-13,3.8780834672882243,0.07316025129320325
2023-12-14,3.907502121221604,-0.015681823110977433
2023-12-15,3.8491806984696133,0.13980334809466122
2023-12-16,3.776285042458074,-0.08740558834413781
2023-12-17,3.8470410642389803,-0.10937144595561188
2023-12-18,3.8817556844644945,0.08853622908762748
2023-12-19,3.92092768794867,0.049364225603452105
2023-12-20,3.877694431914799,-0.02754683020474058
2023-12-21,3.9057941435200982,-0.216914689406162
2023-12-22,3.8462179752147634,-0.1826563290851171
2023-12-23,3.7721328928807383,0.09906811802715287
2023-12-24,3.8417657485406678,0.1285261650114542
2023-12-25,3.875424220329257,0.26771050606227575
2023-12-26,3.9136076655320275,0.01821796719229818
2023-12-27,3.869453827793491,-0.019306226083432687
2023-12-28,3.896701134089282,-0.18312906738497414
2023-12-29,3.836340750020832,-0.07514063432726958
2023-12-30,3.7615394683782055,0.10966154252968563
2023-12-31,3.830523782760541,-0.3041632581443796
2024-01-01,3.8636008289440267,-0.07941119502576566
2024-01-02,3.9012692397988085,0.03055639292551726
2024-01-03,3.856665854852016,-0.02802445836292078
2024-01-04,3.8835280200853415,0.19400942382037822
2024-01-05,3.822845646518398,-0.06164553082483559
2024-01-06,3.747784102514926,0.20345961606650143
2024-01-07,3.8165682915915187,0.09545471383662729
2024-01-08,3.8495035984078516,0.021697412500039537
2024-01-09,3.887086748727753,-0.14941713044438476
2024-01-10,3.842452524435078,0.18289916630007186
2024-01-11,3.869336069178563,0.08190764940286455
2024-01-12,3.808724953181579,0.019916443307515852
2024-01-13,3.733782072137517,0.27355111309495417
2024-01-14,3.802729731953221,-0.13916808582357465
2024-01-15,3.8358706020012656,0.13442131155085635
2024-01-16,3.873698582651358,-0.18481912853742166
2024-01-17,3.8293455281449806,-0.0007041316558855648
2024-01-18,3.856543560366813,-0.524339050191609
2024-01-19,3.7962771420275168,-0.21275820357140685
2024-01-20,3.7217059841566558,-0.3205086024945003
2024-01-21,3.791049139645569,-0.29454157817908877
2024-01-22,3.82460596547789,0.08741703995025585
2024-01-23,3.8628669993944245,0.19757601115199463
2024-01-24,3.8189606920324812,0.09306231339566473
2024-01-25,3.8466157300688866,0.10462798851254096
2024-01-26,3.786813118856625,-0.07324105215231702
2024-01-27,3.7127090994290413,0.02496051885432715
2024-01-28,3.7825192515864288,-0.17160133894220442
2024-01-29,3.8165394656776264,0.0752808324330001
2024-01-30,3.8552568287982156,-0.21767066907182997
2024-01-31,3.811796366420389,0.3778583756060363
2024-02-01,3.839883374958748,0.2205596355876711
2024-02-02,3.780495513737235,0.27994749680918396
2024-02-03,3.70678573120659,-0.2102781697401097
2024-02-04,3.7769663771029705,0.0072232568152905685
2024-02-05,3.811330183136489,-0.004667693366169345
2024-02-06,3.8503611579078783,0.020839853000012898
2024-02-07,3.807181337045425,-0.045981221351862445
2024-02-08,3.8355131240440947,-0.07431300835053234
2024-02-09,3.776331390250303,0.4431763149258039
2024-02-10,3.702786408820667,0.5598934682206487
2024-02-11,3.7730879743250347,0.5444001392112754
2024-02-12,3.807526390563013,-0.06985677227964437
2024-02-13,3.8465833722734475,-0.15770391815951124
2024-02-14,3.803378801711209,-0.01918916779294788
2024-02-15,3.8316330755562626,-0.16807142942661635
2024-02-16,3.7723192105825656,0.11950108752806088
2024-02-17,3.698585782900218,0.10807670687010162
2024-02-18,3.7686410524272924,-0.055068985722984465
2024-02-19,3.802773955147803,0.003888534622516815
2024-02-20,3.8414650088236426,0.029736002084248536
2024-02-21,3.7978330731243415,0.13399255959998424
2024-02-22,3.825597699630335,-0.11202563292602719
2024-02-23,3.765731240129204,-0.15481332748497945
2024-02-24,3.691381788011434,-0.29018440634927867
2024-02-25,3.760757304416536,-0.09719565828688959
2024-02-26,3.794146611681604,-0.1832286990373797
2024-02-27,3.832030299757101,-0.27668223826768745
2024-02-28,3.7875274865519,-0.23217942506248646
2024-02-29,3.814358167662786,-0.23083922920667588
2024-03-01,3.7534953239086337,0.07514607258046135
2024-03-02,3.6780878614779082,0.08311225421565416
2024-03-03,3.7463447363436275,-0.10875857661724186
2024-03-04,3.7785559455025273,-0.22320788401311376
2024-03-05,3.8152034307090448,0.013437965780050298
2024-03-06,3.7694078356732907,-0.03173821738992233
2024-03-07,3.794890852186539,-0.42759502220006507
2024-03-08,3.73262732360399,-0.43679045759966106
2024-03-09,3.6557681805041504,-0.3235636703289466
2024-03-10,3.7225245601908594,-0.008952493486551472
2024-03-11,3.7531887926076384,0.07545260388145669
2024-03-12,3.7882452983490573,-0.35425809386391105
2024-03-13,3.7408173397533684,-0.15729840129725847
2024-03-14,3.7646293605560466,-0.05105729385173863
2024-03-15,3.7006590825510495,-0.037097436421403174
2024-03-16,3.6220604340971065,-0.1255528726306263
2024-03-17,3.6870476621539114,0.001831791960024809
2024-03-18,3.715916310437553,0.15528470047033816
2024-03-19,3.749154109400299,0.10099349230975951
2024-03-20,3.6998877190401185,0.10677477073020114
2024-03-21,3.7218450600413617,-0.3545492300548876
2024-03-22,3.6560074017157964,-0.045089489071572064
2024-03-23,3.5755322816042336,0.08802936452541266
2024-03-24,3.6386376084470196,0.050241845666916696
2024-03-25,3.6656226311365163,-0.13926210652035476
2024-03-26,3.69697881938088,-0.26299161489573386
2024-03-27,3.645836597108947,-0.27854076712247267
2024-03-28,3.6659276641423295,-0.0824087256862196
2024-03-29,3.5982370746287553,-0.23094124464228116
2024-03-30,3.5159261471217933,-0.33787231677384755
2024-03-31,3.577216558040184,0.033701354604040556
2024-04-01,3.6024113011448344,0.15878881454872795
2024-04-02,3.632005558787539,0.19663583770155624
2024-04-03,3.5791334259859062,0.03178448665831812
2024-04-04,3.5975302228749597,-0.23023439288848557
2024-04-05,3.5281845640535345,-0.1608887340670604
2024-04-06,3.444261259734355,0.13925767872175498
2024-04-07,3.5039854004542823,0.32465599603481277
2024-04-08,3.527663308005618,0.1358983381240284
2024-04-09,3.5557933983647696,0.08179276136161606
2024-04-10,3.5015128976944077,0.3486347040156508
2024-04-11,3.5185601469905667,0.09235776565365761
2024-04-12,3.447926663913077,-0.5034876847466365
2024-04-13,3.3627800367276897,0.07120716775745661
2024-04-14,3.421348002135062,-0.0201506204729065
2024-04-15,3.44393938966525,0.31726072602831223
2024-04-16,3.471054978430922,0.26661463985244627
2024-04-17,3.415834207331275,0.3453659083622873
2024-04-18,3.432017474293041,0.3746450154772787
2024-04-19,3.3605981931007918,0.1657623315153698
2024-04-20,3.2747456827576835,0.25161484185847804
2024-04-21,3.332689241163449,0.49595215532564607
2024-04-22,3.3547390857987924,0.20060897569062108
2024-04-23,3.3813972072187206,0.14496331739744095
2024-04-24,3.32580407645494,0.07539330520721554
2024-04-25,3.3417009419206076,0.3218607042090387
2024-04-26,3.2700818843753225,0.28526617711409097
2024-04-27,3.1841167048959194,0.07397983312556278
2024-04-28,3.2420349976430507,-0.023159172774850134
2024-04-29,3.2641470901145953,-0.006050552093113115
2024-04-30,3.290954896689043,-0.11290106634109742
2024-05-01,3.2355986265583407,0.022497911463141396
2024-05-02,3.2518190816415458,-0.11632486571239609
2024-05-03,3.18060971303399,0.07748682498749204
2024-05-04,3.0951395109330613,-0.2619261668768451
2024-05-05,3.1536370798248745,-0.26326532192871
2024-05-06,3.1764115816159677,-0.08536912825765164
2024-05-07,3.203963592505013,0.23002361198013332
2024-05-08,3.1494318146847093,0.1086647233367728
2024-05-09,3.1665553784547136,0.12928148754961555
2024-05-10,3.0963259032886876,-0.051803465565264606
2024-05-11,3.011910392783844,-0.016178119229853127
2024-05-12,3.071535315263468,0.186561222758014
2024-05-13,3.095507552701719,-0.1510685735352788
2024-05-14,3.124325263749893,0.1715116022544363
2024-05-15,3.071124601937549,0.019917851420767185
2024-05-16,3.0896420246116807,-0.04511958688825768
2024-05-17,3.020866361138495,-0.2482776388987138
2024-05-18,2.937961715276846,-0.5400664424784751
2024-05-19,2.9991515534737236,0.13634266245542603
2024-05-20,3.0247396617303166,-0.3856823321150582
2024-05-21,3.0552210167964065,0.1228328135515393
2024-05-22,3.0037285127444777,-0.438779155282941
2024-05-23,3.023995278464191,0.06704717489412504
2024-05-24,2.957006754578773,0.2618690702894275
2024-05-25,2.8759236046689525,0.06851537449748779
2024-05-26,2.9389658125311007,0.10555662519232234
2024-05-27,2.9664336480940365,-0.4014842906324998
2024-05-28,2.9988185477280402,-0.5139118979400399
2024-05-29,2.9492498499730204,-0.46434320018502007
2024-05-30,2.9714571222020303,0.11958533115628578
2024-05-31,2.906422246697169,-0.13383352445738783
2024-06-01,2.8273023409990357,-0.429407068200665
2024-06-02,2.892313864232067,0.3657826737894152
2024-06-03,2.921753592006034,-0.2826962623907754
2024-06-04,2.956109505603311,-0.1228961615470947
2024-06-05,2.9085075364552666,-0.07529419239905044
2024-06-06,2.93267390140068,0.011765077765760079
2024-06-07,2.869587197180422,0.07485178198601838
2024-06-08,2.792401329007226,0.5748945009792483
2024-06-09,2.859329624891089,-0.37442297510308853
2024-06-10,2.890665818299421,0.15385661942400208
2024-06-11,2.926894944841024,0.2511588855069218
2024-06-12,2.881140093957477,0.2099023594008389
2024-06-13,2.9071247510958056,-0.2680674214805472
2024-06-14,2.845824898798476,0.2896693171306737
2024-06-15,2.7703919515322237,0.32065050182609234
2024-06-16,2.839036875919836,0.20548556180358712
2024-06-17,2.8720511789385665,0.17247125878485647
2024-06-18,2.909917809759826,0.034521169406614316
2024-06-19,2.865757916200299,0.12997435735369178
2024-06-20,2.8932931912460527,0.36480334677542947
2024-06-21,2.8334979780744463,0.3019962378547034
2024-06-22,2.7595222083852713,0.2850002293381517
2024-06-23,2.8295755256963067,0.5377203042901675
2024-06-24,2.863948276159268,0.3141055541886777
2024-06-25,2.9031224125642185,0.3549741254572636
2024-06-26,2.860218252497336,0.23082420086098
2024-06-27,2.8889568261095198,0.24653738981962992
2024-06-28,2.8303119819178315,-0.12226178081562145
2024-06-29,2.757433325449651,0.33360912790866504
2024-06-30,2.8285303423844366,0.3495234879635092
2024-07-01,2.863893388750011,0.46831112142519293
2024-07-02,2.9040045938436934,0.42819991633151044
2024-07-03,2.861984616846626,0.2290578365116902
2024-07-04,2.891554992593479,0.15296744512994387
2024-07-05,2.8336902349255007,0.3443635954224451
2024-07-06,2.7615407724439125,0.12883098545225202
2024-07-07,2.833317068326911,0.3021771476022388
2024-07-08,2.8693106067766845,-0.09672188453690334
2024-07-09,2.9100047917774545,0.22548942415169515
2024-07-10,2.868521699144621,0.5326756825175343
2024-07-11,2.898584417340094,0.35951212068138805
2024-07-12,2.8411691454956385,-0.06858042325585734
2024-07-13,2.7694281234761764,0.2750943142472466
2024-07-14,2.8415737456621635,0.2939204702669862
2024-07-15,2.8778995410342816,0.7596866186921041
2024-07-16,2.918891065259118,0.3769458007452111
2024-07-17,2.877672645774455,0.5235247358877007
2024-07-18,2.9079697153685458,0.5885378460979345
2024-07-19,2.8507609027152525,0.6457466587512277
2024-07-20,2.7792009547176875,0.5530035554575163
2024-07-21,2.8515048423608267,0.5824823621243196
2024-07-22,2.887968732678229,0.37012780534325307
2024-07-23,2.9290808725539383,0.2897949523142622
2024-07-24,2.8879683253810406,0.3701282126404415
2024-07-25,2.9183592960944886,0.5473766067052379
2024-07-26,2.8612352130636074,0.2742590028655423
2024-07-27,2.7897536417207536,0.6114437399414019
2024-07-28,2.862132381650582,0.505163448335892
2024-07-29,2.898670429769188,0.39716643623514125
2024-07-30,2.9398588553383935,0.525877047461333
2024-07-31,2.898827527860851,0.23666668806829882
2024-08-01,2.929307433397682,0.4718899482644736
2024-08-02,2.872282747818077,-0.039069403761860855
2024-08-03,2.800913741881103,0.5663820881053709
2024-08-04,2.873420869897725,-0.23436354028246642
2024-08-05,2.910105724625507,-0.4251990748375065
2024-08-06,2.951461904164091,0.09306053355933219
2024-08-07,2.910621731919492,0.4215827782557118
2024-08-08,2.9413185652008136,0.3908859449743902
2024-08-09,2.8845388609800744,0.29351496936787136
2024-08-10,2.8134450737361125,0.13099390543032774
2024-08-11,2.886259737150517,0.2047827162077991
2024-08-12,2.923286412327353,0.12123602539606981
2024-08-13,2.965020548323226,0.4022752816632482
2024-08-14,2.9245961960733724,0.21089801985577727
2024-08-15,2.9557483112941223,0.039983962259868555
2024-08-16,2.8994648149082662,0.6268957097078953
2024-08-17,2.8289094859291253,0.3899663389390753
2024-08-18,2.902306038585125,0.14221639913829787
2024-08-19,2.9399590663694317,0.5257768364302948
2024-08-20,2.9823648988128935,-0.1491515547566773
2024-08-21,2.9426583120765795,0.5837022125395821
2024-08-22,2.9745748289536977,0.3927210010327764
2024-08-23,2.9191027768357034,0.33899376118577873
2024-08-24,2.8494061785854896,0.4464306874188395
2024-08-25,2.9237088281053216,0.6316392333840919
2024-08-26,2.962315233288729,0.25656059157947153
2024-08-27,3.0057214721579966,0.6318646875683891
2024-08-28,2.967061903285704,0.40023392670076996
2024-08-29,3.0000714660909895,0.555276595398424
2024-08-30,2.9457377395649997,0.7678343271393082
2024-08-31,2.8772238343667738,0.5239735472953817
2024-09-01,2.9527524700743863,0.5437550913920939
2024-09-02,2.992626920276403,0.5038806411900771
2024-09-03,3.0373418712999634,0.5461770671561466
2024-09-04,3.000030135667347,0.25806640235413525
2024-09-05,3.0344249558639107,0.6291366902657356
2024-09-06,2.981512066962909,0.7796880487306534
2024-09-07,2.914452593038287,0.5512833097614394
2024-09-08,2.991467129139041,0.7462024891443275
2024-09-09,3.032856691497799,0.5224913699916147
2024-09-10,3.079113581756525,0.1397622431116754
2024-09-11,3.0433681062867084,0.42236779651301815
2024-09-12,3.079350886171467,0.7273116035988525
2024-09-13,3.0280449263786418,-0.0323126528246509
2024-09-14,2.962608519038634,0.6209104194174757
2024-09-15,3.041259332582376,0.4552482288841042
2024-09-16,3.0842953693930615,0.41221219207341875
2024-09-17,3.1322058377347517,0.4231422237546618
2024-09-18,3.098117879014706,0.12075794585349442
2024-09-19,3.1357588859257213,0.19644562424948253
2024-09-20,3.0861085799757593,1.1479979246215004
2024-09-21,3.0223219232963476,0.30988258687885617
2024-09-22,3.102613216462286,0.6350564018210823
2024-09-23,3.1472770649531325,0.6593854248171871
2024-09-24,3.196799259995944,0.6950210381146826
2024-09-25,3.1643035148222767,0.5492685518820313
2024-09-26,3.2035137918615924,0.1976835898005631
2024-09-27,3.155406389354062,0.5822632289293064
2024-09-28,3.0931328622498744,0.5444532974765113
2024-09-29,3.174904129103121,0.3216034323633594
2024-09-30,3.2210114475663483,0.03708509045513386
2024-10-01,3.271937304200909,0.31158163425520113
2024-10-02,3.2408021596119654,0.05503470639236374
2024-10-03,3.2813267844063434,0.18440911839338314
2024-10-04,3.2344843544325745,0.19950285005257173
2024-10-05,3.1734233801468967,0.3230841813195835
2024-10-06,3.2563518217904286,0.14484555987172687
2024-10-07,3.3035580729611196,0.09763930870103588
2024-10-08,3.35552185827376,0.011773971712714104
2024-10-09,3.325360986095566,0.2009995385205956
2024-10-10,3.366793691834887,-0.14791786696668652
2024-10-11,3.320790740222419,0.3927813264818889
2024-10-12,3.260498361409485,0.2360092000569951
2024-10-13,3.344122372550225,0.21122568893918858
2024-10-14,3.391949167433746,0.07378673536598068
2024-10-15,3.4444566198428985,0.21910502628674777
2024-10-16,3.414760841611529,0.4353867600985293
2024-10-17,3.45657853084305,0.15433938180117446
2024-10-18,3.4108790787160856,0.25268256741356065
2024-10-19,3.3508075096891603,0.4558549800811593
2024-10-20,3.4345686067597945,0.457251691350832
2024-10-21,3.4824479043337178,0.6446864807113739
2024-10-22,3.534922594371712,0.5922117906733795
2024-10-23,3.5051082867778938,0.6380264396136388
2024-10-24,3.546721359485544,0.6579712599054219
2024-10-25,3.500731066660674,0.6101427975126374
2024-10-26,3.4402824798309792,0.4915431528933465
2024-10-27,3.523580613592518,0.32656698811754037
2024-10-28,3.57091141844802,0.8599053803952934
2024-10-29,3.622752686443835,0.7592739482300463
2024-10-30,3.5922208105700744,0.48531663333564534
2024-10-31,3.633033133382123,0.5716594860088429
2024-11-01,3.5861600532669424,0.6333476519091645
2024-11-02,3.5247479631664507,0.6183867632250819
2024-11-03,3.6070033734160436,0.26419763749184755
2024-11-04,3.6532139012592544,0.3541192839732168
2024-11-05,3.703859172713776,0.3736782711919435
2024-11-06,3.672057577762876,0.27918614081855164
2024-11-07,3.711528614340938,0.09513387542938156
2024-11-08,3.663244989548374,0.32573905701590045
2024-11-09,3.6003555529209845,-0.01683661446487461
2024-11-10,3.6810694134258193,-0.07015150078159493
2024-11-11,3.7256769227595066,-0.06211527662986027
2024-11-12,3.774660570640221,-0.03699095235685279
2024-11-13,3.7411417330843086,0.15067856502631782
2024-11-14,3.7788430091541167,0.07130459255594168
2024-11-15,3.728740314631013,-0.06517866850136667
2024-11-16,3.6639858074582072,0.1426766823121124
2024-11-17,3.742791996645733,-0.07923035051608673
2024-11-18,3.7854527172345587,0.3889345526610781
2024-11-19,3.8324540170327097,0.017693584677348717
2024-11-20,3.796920896136664,-0.2705603715205025
2024-11-21,3.8325796347474057,-0.14370018063346945
2024-11-22,3.7804098777584136,-0.04274025947504523
2024-11-23,3.7135675509839148,0.04763256470964761
2024-11-24,3.790268960743846,-0.26390843612768444
2024-11-25,3.8308117594268607,-0.09314214114349229
2024-11-26,3.875685822768854,-0.40994991996912766
2024-11-27,3.8380199798850367,0.012127621825021695
2024-11-28,3.8715443315898135,-0.1103442158962511
2024-11-29,3.8172423255066104,0.2081093652285393
2024-11-30,3.7482736628608726,-0.22191313824471104
2024-12-01,3.8228583886974157,-0.13397893458347943
2024-12-02,3.861297848168066,-0.05463535839774636
2024-12-03,3.9040855546514415,-0.34873749316202796
2024-12-04,3.8643539107669524,-0.3379933861507909
2024-12-05,3.8958365178410066,-0.18226445113669865
2024-12-06,3.839520242350853,0.05230005575977348
2024-12-07,3.768568114262085,-0.2132200527726713
2024-12-08,3.8412034090232443,-0.08000329332968192
2024-12-09,3.8777305958851422,-0.09354096196688122
2024-12-10,3.918646198327718,-0.15744608263415572
2024-12-11,3.8770855076768265,-0.13941588939345806
2024-12-12,3.9067848854884275,-0.1691152672050591
2024-12-13,3.848733823244314,-0.2933857617549003
2024-12-14,3.7760978342932106,-0.0872183801792743
2024-12-15,3.8471025298175885,-0.10943291153422008
2024-12-16,3.882054561509734,-0.053413165020638864
2024-12-17,3.921452476754835,0.02979124182659243
2024-12-18,3.8784334274173373,-0.0942437934990763
2024-12-19,3.906735467820855,0.20413839635245656
2024-12-20,3.8473496104774405,-0.38161370767771396
2024-12-21,3.7734427145105744,0.21554133205370007
2024-12-22,3.8432415585615836,0.14574248800269096
2024-12-23,3.8770537808711496,-0.07039129110082998
2024-12-24,3.9153787323406255,-0.30446081969640115
2024-12-25,3.8713541836750727,-0.4701568020129172
2024-12-26,3.898718622202734,0.2756686476929029
2024-12-27,3.838463306929899,0.2558812552922016
2024-12-28,3.763755156777397,0.2252288897868775
2024-12-29,3.8328208237890102,0.31031390260252234
2024-12-30,3.8659676340027898,0.046055371425356206
2024-12-31,3.903694441787982,-0.43795853898825543
2025-01-01,3.8591383387462477,-0.07494870482798666
2025-01-02,3.8860369527673306,0.3766429242739848
2025-01-03,3.8253805057923604,0.25215693811335926
2025-01-04,3.7503347052239815,0.46917299995212547
2025-01-05,3.819124820765327,0.44355505627598824
2025-01-06,3.852056629369375,0.2083863811770441
2025-01-07,3.8896272740907274,0.09935677247354713
2025-01-08,3.8449719779266998,0.0670510275014462
