date,fitted,residual,abs_residual
2023-08-18,15.635449090630615,1.3645509093693846,1.3645509093693846
2023-08-19,15.884580058357637,-1.8845800583576366,1.8845800583576366
2023-08-20,14.854235059423045,0.14576494057695477,0.14576494057695477
2023-08-21,16.10288514074141,-1.1028851407414102,1.1028851407414102
2023-08-22,16.217829218438993,1.7821707815610068,1.7821707815610068
2023-08-23,16.170777444174085,-2.1707774441740852,2.1707774441740852
2023-08-24,15.895512157842012,-7.8955121578420115,7.8955121578420115
2023-08-25,13.839992316555206,0.16000768344479432,0.16000768344479432
2023-08-26,14.802056099756829,-4.802056099756829,4.802056099756829
2023-08-27,13.663956104482288,1.3360438955177116,1.3360438955177116
2023-08-28,14.85353641165477,-5.853536411654771,5.853536411654771
2023-08-29,13.330809109131202,-1.3308091091312022,1.3308091091312022
2023-08-30,13.478639278862754,2.5213607211372455,2.5213607211372455
2023-08-31,14.322769526131742,-2.322769526131742,2.322769526131742
2023-09-01,13.962206129537229,-2.962206129537229,2.962206129537229
2023-09-02,13.162076242005563,-3.162076242005563,3.162076242005563
2023-09-03,13.088878651149784,2.911121348850216,2.911121348850216
2023-09-04,14.230835142980562,-8.230835142980562,8.230835142980562
2023-09-05,11.763432314136276,5.236567685863724,5.236567685863724
2023-09-06,14.833290362958126,-0.8332903629581256,0.8332903629581256
2023-09-07,14.054637276980076,3.945362723019924,3.945362723019924
2023-09-08,15.486124813000693,-1.4861248130006928,1.4861248130006928
2023-09-09,14.715961369914094,-3.715961369914094,3.715961369914094
2023-09-10,14.272601134762303,-4.2726011347623025,4.2726011347623025
2023-09-11,12.86899848132963,2.13100151867037,2.13100151867037
2023-09-12,15.12073098921551,2.8792690107844905,2.8792690107844905
2023-09-13,15.912558554576197,-1.9125585545761972,1.9125585545761972
2023-09-14,15.464197410481198,-3.464197410481198,3.464197410481198
2023-09-15,14.46995179506117,-4.469951795061171,4.469951795061171
2023-09-16,13.490603544839798,-1.4906035448397983,1.4906035448397983
2023-09-17,13.766273872654278,3.2337261273457223,3.2337261273457223
2023-09-18,15.664132639344212,-3.6641326393442117,3.6641326393442117
2023-09-19,14.624317491986389,-2.624317491986389,2.624317491986389
2023-09-20,14.113004482618136,-0.11300448261813578,0.11300448261813578
2023-09-21,14.544380700062998,-1.544380700062998,1.544380700062998
2023-09-22,14.23202265058242,-0.23202265058242055,0.23202265058242055
2023-09-23,14.738687457637486,-2.738687457637486,2.738687457637486
2023-09-24,14.526772255754754,-5.526772255754754,5.526772255754754
2023-09-25,12.982840721453217,-5.982840721453217,5.982840721453217
2023-09-26,12.011075735708523,-0.011075735708523382,0.011075735708523382
2023-09-27,13.204060871949782,-1.2040608719497818,1.2040608719497818
2023-09-28,13.140859200376447,0.8591407996235532,0.8591407996235532
2023-09-29,13.90440515614198,3.09559484385802,3.09559484385802
2023-09-30,14.940023795269273,-6.940023795269273,6.940023795269273
2023-10-01,12.403019240415482,-4.403019240415482,4.403019240415482
2023-10-02,11.84660698688314,-0.8466069868831401,0.8466069868831401
2023-10-03,12.816975662786191,-2.8169756627861915,2.8169756627861915
2023-10-04,12.380282256366513,3.619717743633487,3.619717743633487
2023-10-05,14.297102613418673,1.702897386581327,1.702897386581327
2023-10-06,14.962116632702408,-2.9621166327024078,2.9621166327024078
2023-10-07,13.38797806144565,-4.387978061445651,4.387978061445651
2023-10-08,12.544703353082262,3.4552966469177377,3.4552966469177377
2023-10-09,14.676523771979365,2.3234762280206347,2.3234762280206347
2023-10-10,15.310008191856184,6.689991808143816,6.689991808143816
2023-10-11,17.820043430129726,7.179956569870274,7.179956569870274
2023-10-12,19.560940591157177,0.439059408842823,0.439059408842823
2023-10-13,18.723831442102764,2.276168557897236,2.276168557897236
2023-10-14,19.29180973298247,8.708190267017532,8.708190267017532
2023-10-15,22.537976577761086,-6.537976577761086,6.537976577761086
2023-10-16,19.736274107730605,4.263725892269395,4.263725892269395
2023-10-17,22.287390172111067,-5.287390172111067,5.287390172111067
2023-10-18,20.680106118581378,1.319893881418622,1.319893881418622
2023-10-19,21.549355595675394,6.450644404324606,6.450644404324606
2023-10-20,23.882978056560205,0.117021943439795,0.117021943439795
2023-10-21,23.927819233977683,-4.927819233977683,4.927819233977683
2023-10-22,21.625113169261162,3.3748868307388378,3.3748868307388378
2023-10-23,24.068460343598545,1.9315396564014549,1.9315396564014549
2023-10-24,24.15404546860228,2.8459545313977195,2.8459545313977195
2023-10-25,25.40370435000142,8.59629564999858,8.59629564999858
2023-10-26,28.460755592739968,-5.460755592739968,5.460755592739968
2023-10-27,25.641788227307657,9.358211772692343,9.358211772692343
2023-10-28,28.982286444502925,-9.982286444502925,9.982286444502925
2023-10-29,25.472805532419116,-6.472805532419116,6.472805532419116
2023-10-30,24.6995630909146,2.3004369090853984,2.3004369090853984
2023-10-31,26.659078238129222,-3.659078238129222,3.659078238129222
2023-11-01,26.120920777824246,-0.12092077782424582,0.12092077782424582
2023-11-02,25.950940057158235,10.049059942841765,10.049059942841765
2023-11-03,30.337137713875002,-0.337137713875002,0.337137713875002
2023-11-04,28.20590498376727,-0.20590498376726885,0.20590498376726885
2023-11-05,28.228873714541123,4.771126285458877,4.771126285458877
2023-11-06,30.556647677913972,4.443352322086028,4.443352322086028
2023-11-07,31.385671612764412,7.614328387235588,7.614328387235588
2023-11-08,33.667126999174165,-3.6671269991741653,3.6671269991741653
2023-11-09,32.463169395406304,1.5368306045936961,1.5368306045936961
2023-11-10,33.01744621144052,13.982553788559478,13.982553788559478
2023-11-11,37.441972601892616,-4.441972601892616,4.441972601892616
2023-11-12,34.98051958857572,1.0194804114242828,1.0194804114242828
2023-11-13,35.907320858369026,-4.907320858369026,4.907320858369026
2023-11-14,34.76596286640962,1.2340371335903768,1.2340371335903768
2023-11-15,35.291797457687835,-5.291797457687835,5.291797457687835
2023-11-16,34.05051836597208,-2.0505183659720814,2.0505183659720814
2023-11-17,35.124735723842655,0.8752642761573455,0.8752642761573455
2023-11-18,34.96120909124778,7.038790908752219,7.038790908752219
2023-11-19,37.588071451158406,6.411928548841594,6.411928548841594
2023-11-20,38.67782285525606,6.322177144743939,6.322177144743939
2023-11-21,40.38527289369852,-5.38527289369852,5.38527289369852
2023-11-22,37.57042400345876,-8.570424003458761,8.570424003458761
2023-11-23,35.63873807109729,-0.6387380710972934,0.6387380710972934
2023-11-24,36.970199547468525,6.029800452531475,6.029800452531475
2023-11-25,39.76364269446603,-8.763642694466029,8.763642694466029
2023-11-26,36.643758290852915,-9.643758290852915,9.643758290852915
2023-11-27,34.70937095436896,0.29062904563104297,0.29062904563104297
2023-11-28,35.52964661838959,-5.529646618389592,5.529646618389592
2023-11-29,33.69309032556873,16.306909674431267,16.306909674431267
2023-11-30,40.16656494485708,-5.166564944857079,5.166564944857079
2023-12-01,37.49779945406687,-8.497799454066872,8.497799454066872
2023-12-02,34.3967528213399,-1.396752821339902,1.396752821339902
2023-12-03,34.8530588745689,-3.8530588745689016,3.8530588745689016
2023-12-04,34.67856278738901,-1.678562787389012,1.678562787389012
2023-12-05,34.44167140129464,7.558328598705359,7.558328598705359
2023-12-06,38.699806777998646,15.300193222001354,15.300193222001354
2023-12-07,41.86195787149949,-2.8619578714994915,2.8619578714994915
2023-12-08,38.781359095732206,-4.781359095732206,4.781359095732206
2023-12-09,37.68741662094676,-1.6874166209467631,1.6874166209467631
2023-12-10,37.69303388209026,-1.693033882090262,1.693033882090262
2023-12-11,37.71235201301058,14.28764798698942,14.28764798698942
2023-12-12,43.28740847642383,5.712591523576172,5.712591523576172
2023-12-13,44.49446181449404,6.505538185505962,6.505538185505962
2023-12-14,44.71495055935691,3.2850494406430926,3.2850494406430926
2023-12-15,44.63096935236257,8.36903064763743,8.36903064763743
2023-12-16,47.034882666916424,-8.034882666916424,8.034882666916424
2023-12-17,43.530618549666755,-2.5306185496667553,2.5306185496667553
2023-12-18,44.70128993770479,7.298710062295207,7.298710062295207
2023-12-19,47.33830720003296,4.661692799967042,4.661692799967042
2023-12-20,48.302181390772,-2.302181390771999,2.302181390771999
2023-12-21,46.78562175597832,-7.785621755978319,7.785621755978319
2023-12-22,44.89105860931091,-6.89105860931091,6.89105860931091
2023-12-23,42.699199999065385,4.300800000934615,4.300800000934615
2023-12-24,45.23765029069229,6.762349709307713,6.762349709307713
2023-12-25,47.9192296346907,14.080770365309299,14.080770365309299
2023-12-26,51.66259913412094,-1.6625991341209385,1.6625991341209385
2023-12-27,49.02455225724787,-3.024552257247869,3.024552257247869
2023-12-28,47.52175197203028,-7.52175197203028,7.52175197203028
2023-12-29,45.4333454773027,-3.4333454773027015,3.4333454773027015
2023-12-30,45.94117929866516,1.058820701334838,1.058820701334838
2023-12-31,47.228993666086815,-14.228993666086815,14.228993666086815
2024-01-01,43.40292511129233,-0.4029251112923333,0.4029251112923333
2024-01-02,44.08882319733354,5.911176802666461,5.911176802666461
2024-01-03,46.05054564336373,-1.0505456433637335,1.0505456433637335
2024-01-04,44.699766341879354,13.300233658120646,13.300233658120646
2024-01-05,49.13533383206095,-7.135333832060951,7.135333832060951
2024-01-06,45.711844697371454,5.288155302628546,5.288155302628546
2024-01-07,46.9915659124143,2.008434087585698,2.008434087585698
2024-01-08,47.84329563955335,-0.8432956395533466,0.8432956395533466
2024-01-09,47.761842750741,-6.761842750741003,6.761842750741003
2024-01-10,45.29465306516826,9.705346934831738,9.705346934831738
2024-01-11,50.09633369584435,0.9036663041556494,0.9036663041556494
2024-01-12,48.27098127251888,-3.270981272518881,3.270981272518881
2024-01-13,47.584300195423005,6.415699804576995,6.415699804576995
2024-01-14,49.809093928361854,-11.809093928361854,11.809093928361854
2024-01-15,45.195995806404916,6.804004193595084,6.804004193595084
2024-01-16,48.16055894111244,-9.160558941112441,9.160558941112441
2024-01-17,45.624007429822825,-0.6240074298228251,0.6240074298228251
2024-01-18,46.06166248508576,-19.061662485085762,19.061662485085762
2024-01-19,39.739089194693356,-4.739089194693356,4.739089194693356
2024-01-20,41.038085475077196,-12.038085475077196,12.038085475077196
2024-01-21,36.928591338589975,-4.928591338589975,4.928591338589975
2024-01-22,37.823138543028946,11.176861456971054,11.176861456971054
2024-01-23,41.24386889665491,15.75613110334509,15.75613110334509
2024-01-24,45.505787458088015,3.4942125419119847,3.4942125419119847
2024-01-25,43.29396893142046,7.7060310685795415,7.7060310685795415
2024-01-26,45.520536370592026,-5.520536370592026,5.520536370592026
2024-01-27,42.25505684042362,-1.2550568404236202,1.2550568404236202
2024-01-28,42.45203032319028,-6.452030323190279,6.452030323190279
2024-01-29,41.731635306742696,6.268364693257304,6.268364693257304
2024-01-30,44.990967874040045,-7.990967874040045,7.990967874040045
2024-01-31,41.195306298479785,23.804693701520215,23.804693701520215
2024-02-01,49.668093736759225,7.331906263240775,7.331906263240775
2024-02-02,48.55151288315764,8.448487116842358,8.448487116842358
2024-02-03,49.94798612204567,-17.94798612204567,17.94798612204567
2024-02-04,42.57093083055244,0.42906916944755835,0.42906916944755835
2024-02-05,45.300113782880686,-1.3001137828806861,1.3001137828806861
2024-02-06,44.255340868149865,2.7446591318501348,2.7446591318501348
2024-02-07,47.186062273180724,-5.186062273180724,5.186062273180724
2024-02-08,44.55891187239703,-2.558911872397033,2.558911872397033
2024-02-09,44.160210577040544,22.839789422959456,22.839789422959456
2024-02-10,49.948488239477236,20.051511760522764,20.051511760522764
2024-02-11,54.45413803527023,19.545861964729767,19.545861964729767
2024-02-12,57.913566552245,-16.913566552245,16.913566552245
2024-02-13,49.88406943027165,-10.884069430271651,10.884069430271651
2024-02-14,47.38707967476947,-4.387079674769467,4.387079674769467
2024-02-15,47.32874472275599,-9.328744722755992,9.328744722755992
2024-02-16,46.71293062568335,1.2870693743166512,1.2870693743166512
2024-02-17,48.37271973727439,-4.372719737274387,4.372719737274387
2024-02-18,47.150334126286495,-7.150334126286495,7.150334126286495
2024-02-19,42.87707421970442,1.1229257802955814,1.1229257802955814
2024-02-20,43.83018476158664,3.1698152384133635,3.1698152384133635
2024-02-21,44.978347783511374,5.021652216488626,5.021652216488626
2024-02-22,45.69700083071643,-5.6970008307164335,5.6970008307164335
2024-02-23,43.76998851112825,-7.769988511128247,7.769988511128247
2024-02-24,41.366899256163414,-12.366899256163414,12.366899256163414
2024-02-25,37.92635077388506,0.07364922611493796,0.07364922611493796
2024-02-26,39.62374263310992,-3.62374263310992,3.62374263310992
2024-02-27,38.74332831546004,-4.74332831546004,4.74332831546004
2024-02-28,37.702516790442985,-3.702516790442985,3.702516790442985
2024-02-29,36.23434598456001,-1.234345984560008,1.234345984560008
2024-03-01,35.88440683734407,9.115593162655927,9.115593162655927
2024-03-02,38.330390889006196,3.669609110993804,3.669609110993804
2024-03-03,38.929746628329106,-1.9297466283291058,1.9297466283291058
2024-03-04,37.3743382371749,-3.3743382371748964,3.3743382371748964
2024-03-05,36.064555731545866,8.935444268454134,8.935444268454134
2024-03-06,39.11309567411781,1.8869043258821918,1.8869043258821918
2024-03-07,38.616580239603486,-10.616580239603486,10.616580239603486
2024-03-08,35.33406259681487,-9.334062596814867,9.334062596814867
2024-03-09,33.06720594071119,-6.06720594071119,6.06720594071119
2024-03-10,31.81089428604716,8.189105713952841,8.189105713952841
2024-03-11,34.895799048200146,10.104200951799854,10.104200951799854
2024-03-12,37.89004545118054,-7.890045451180541,7.890045451180541
2024-03-13,33.56660412548509,1.4333958745149076,1.4333958745149076
2024-03-14,33.558592744002794,6.4414072559972055,6.4414072559972055
2024-03-15,35.19231203337674,2.807687966623263,2.807687966623263
2024-03-16,35.17826628047488,-3.1782662804748796,3.1782662804748796
2024-03-17,34.39537088685142,4.604629113148583,4.604629113148583
2024-03-18,36.26788504163209,10.732114958367909,10.732114958367909
2024-03-19,37.91731827617385,8.082681723826148,8.082681723826148
2024-03-20,39.30200315762148,4.697996842378522,4.697996842378522
2024-03-21,39.76658064212376,-11.766580642123763,11.766580642123763
2024-03-22,34.88615244908974,1.1138475509102577,1.1138475509102577
2024-03-23,35.79155941829066,2.2084405817093398,2.2084405817093398
2024-03-24,36.819440138687995,2.1805598613120054,2.1805598613120054
2024-03-25,37.59011119981471,-4.590111199814707,4.590111199814707
2024-03-26,35.50882350954827,-5.508823509548272,5.508823509548272
2024-03-27,33.82780582573494,-5.827805825734941,5.827805825734941
2024-03-28,31.288014408369357,3.7119855916306435,3.7119855916306435
2024-03-29,33.568746408108865,-5.568746408108865,5.568746408108865
2024-03-30,31.379433101460222,-8.379433101460222,8.379433101460222
2024-03-31,29.10012814784124,6.8998718521587605,6.8998718521587605
2024-04-01,31.67897034559874,10.321029654401261,10.321029654401261
2024-04-02,33.89429811744186,11.105701882558137,11.105701882558137
2024-04-03,35.75876487316445,0.24123512683554793,0.24123512683554793
2024-04-04,34.58301312867894,-6.583013128678942,6.583013128678942
2024-04-05,31.44414555045933,-3.4441455504593286,3.4441455504593286
2024-04-06,30.43311883770883,4.566881162291171,4.566881162291171
2024-04-07,33.06114331710038,11.938856682899619,11.938856682899619
2024-04-08,36.602069553357744,1.3979304466422562,1.3979304466422562
2024-04-09,35.55860761923207,1.4413923807679296,1.4413923807679296
2024-04-10,34.71772399235298,11.28227600764702,11.28227600764702
2024-04-11,37.26263109586466,-1.2626310958646627,1.2626310958646627
2024-04-12,35.265791598759165,-17.265791598759165,17.265791598759165
2024-04-13,29.89826823216315,0.10173176783684923,0.10173176783684923
2024-04-14,32.335097013410184,-3.3350970134101843,3.3350970134101843
2024-04-15,30.82886090027369,11.171139099726311,11.171139099726311
2024-04-16,34.501055329949914,6.498944670050086,6.498944670050086
2024-04-17,35.74757133194746,6.252428668052538,6.252428668052538
2024-04-18,35.83168522389404,8.168314776105959,8.168314776105959
2024-04-19,36.035095949765434,-3.0350959497654344,3.0350959497654344
2024-04-20,34.570965961107795,-1.5709659611077953,1.5709659611077953
2024-04-21,33.90321498193373,11.09678501806627,11.09678501806627
2024-04-22,38.31730653012682,-4.317306530126821,4.317306530126821
2024-04-23,35.373776782547104,-2.373776782547104,2.373776782547104
2024-04-24,34.71425140991657,-5.714251409916571,5.714251409916571
2024-04-25,33.09188563272026,4.908114367279737,4.908114367279737
2024-04-26,34.335109448749435,-0.33510944874943505,0.33510944874943505
2024-04-27,33.53122969178811,-8.531229691788113,8.531229691788113
2024-04-28,31.363016489086128,-7.363016489086128,7.363016489086128
2024-04-29,28.94963840999301,-3.9496384099930104,3.9496384099930104
2024-04-30,28.37101610119408,-5.37101610119408,5.37101610119408
2024-05-01,26.74307565210529,-1.74307565210529,1.74307565210529
2024-05-02,27.293148088477075,-5.293148088477075,5.293148088477075
2024-05-03,25.392777882461175,-0.39277788246117495,0.39277788246117495
2024-05-04,25.04623868209891,-9.04623868209891,9.04623868209891
2024-05-05,21.997196796767398,-4.997196796767398,4.997196796767398
2024-05-06,21.290684371923373,-0.2906843719233727,0.2906843719233727
2024-05-07,21.567666441235385,8.432333558764615,8.432333558764615
2024-05-08,24.32733081785713,0.6726691821428687,0.6726691821428687
2024-05-09,23.158315078094816,2.841684921905184,2.841684921905184
2024-05-10,23.811863424634414,-3.8118634246344136,3.8118634246344136
2024-05-11,21.362672345137533,-2.3626723451375327,2.3626723451375327
2024-05-12,20.82482009500115,4.175179904998849,4.175179904998849
2024-05-13,22.54978320071607,-4.549783200716071,4.549783200716071
2024-05-14,21.086762022666107,4.913237977333893,4.913237977333893
2024-05-15,22.532716995275035,-1.5327169952750346,1.5327169952750346
2024-05-16,21.40888081542406,-1.4088808154240589,1.4088808154240589
2024-05-17,20.412340820065467,-5.412340820065467,5.412340820065467
2024-05-18,18.575347647807895,-8.575347647807895,8.575347647807895
2024-05-19,16.696511006370525,5.303488993629475,5.303488993629475
2024-05-20,18.779355663205088,-5.779355663205088,5.779355663205088
2024-05-21,16.86927652613739,6.130723473862609,6.130723473862609
2024-05-22,18.863706454142594,-6.863706454142594,6.863706454142594
2024-05-23,15.798126244627243,5.201873755372757,5.201873755372757
2024-05-24,17.5955800743711,6.4044199256289005,6.4044199256289005
2024-05-25,18.616839675654834,-0.616839675654834,0.616839675654834
2024-05-26,18.26509505550502,1.7349049444949785,1.7349049444949785
2024-05-27,17.931077932435244,-5.931077932435244,5.931077932435244
2024-05-28,16.349163890930317,-5.349163890930317,5.349163890930317
2024-05-29,14.324947897265558,-3.3249478972655577,3.3249478972655577
2024-05-30,14.44144319371249,6.558556806287511,6.558556806287511
2024-05-31,17.078171361841328,-2.078171361841328,2.078171361841328
2024-06-01,15.154351917654255,-5.154351917654255,5.154351917654255
2024-06-02,13.607595851302255,11.392404148697745,11.392404148697745
2024-06-03,17.13198902962609,-4.131989029626091,4.131989029626091
2024-06-04,14.381246222368626,1.6187537776313743,1.6187537776313743
2024-06-05,15.01414497797872,0.9858550220212798,0.9858550220212798
2024-06-06,15.744787710413796,2.255212289586204,2.255212289586204
2024-06-07,15.757528164114545,2.242471835885455,2.242471835885455
2024-06-08,15.696062079725285,12.303937920274715,12.303937920274715
2024-06-09,20.245445019205793,-9.245445019205793,9.245445019205793
2024-06-10,14.84728137660381,5.15271862339619,5.15271862339619
2024-06-11,17.38613974555517,5.61386025444483,5.61386025444483
2024-06-12,18.599396566073846,2.400603433926154,2.400603433926154
2024-06-13,18.66544147702809,-5.665441477028089,5.665441477028089
2024-06-14,16.33853472937661,5.661465270623388,5.661465270623388
2024-06-15,19.320018084749776,1.6799819152502238,1.6799819152502238
2024-06-16,17.993427745653506,2.0065722543464943,2.0065722543464943
2024-06-17,18.87810968128612,1.1218903187138807,1.1218903187138807
2024-06-18,19.067312845800206,-1.0673128458002061,1.0673128458002061
2024-06-19,18.309886020767557,0.6901139792324429,0.6901139792324429
2024-06-20,17.96198506412233,7.038014935877669,7.038014935877669
2024-06-21,20.69305417737918,1.3069458226208184,1.3069458226208184
2024-06-22,20.13742097404748,-0.13742097404747966,0.13742097404747966
2024-06-23,19.6533288650067,8.3466711349933,8.3466711349933
2024-06-24,22.2104440078159,0.7895559921840984,0.7895559921840984
2024-06-25,21.287243995782994,3.712756004217006,3.712756004217006
2024-06-26,22.22321390288571,-1.2232139028857105,1.2232139028857105
2024-06-27,21.723833977117472,0.2761660228825278,0.2761660228825278
2024-06-28,21.600381561252547,-7.600381561252547,7.600381561252547
2024-06-29,18.951463077577383,2.048536922422617,2.048536922422617
2024-06-30,20.98508035901329,2.0149196409867116,2.0149196409867116
2024-07-01,21.139260834721714,5.860739165278286,5.860739165278286
2024-07-02,22.86546230404478,4.1345376959552205,4.1345376959552205
2024-07-03,23.154155107738518,-2.154155107738518,2.154155107738518
2024-07-04,21.909465295326168,-1.909465295326168,1.909465295326168
2024-07-05,20.85060098459761,2.149399015402391,2.149399015402391
2024-07-06,22.250157641106426,-5.250157641106426,5.250157641106426
2024-07-07,20.487451125231214,1.512548874768786,1.512548874768786
2024-07-08,21.80336720782291,-6.803367207822909,6.803367207822909
2024-07-09,19.538966387603462,2.4610336123965375,2.4610336123965375
2024-07-10,20.65938952266498,8.34061047733502,8.34061047733502
2024-07-11,23.09946031215429,1.9005396878457113,1.9005396878457113
2024-07-12,22.941413474352476,-7.941413474352476,7.941413474352476
2024-07-13,19.60316254120265,0.39683745879735,0.39683745879735
2024-07-14,20.93833274339651,1.0616672566034886,1.0616672566034886
2024-07-15,20.894977948063822,16.105022051936178,16.105022051936178
2024-07-16,26.45286066021606,-0.45286066021606075,0.45286066021606075
2024-07-17,24.967953513867364,4.032046486132636,4.032046486132636
2024-07-18,25.74248877114158,6.257511228858419,6.257511228858419
2024-07-19,26.56473051156155,5.4352694884384505,5.4352694884384505
2024-07-20,27.893215723924897,-0.8932157239248966,0.8932157239248966
2024-07-21,27.035480090807393,2.9645199091926067,2.9645199091926067
2024-07-22,29.065382587530816,-4.0653825875308165,4.0653825875308165
2024-07-23,26.696661234298233,-2.696661234298233,2.696661234298233
2024-07-24,26.50981966678628,-1.5098196667862815,1.5098196667862815
2024-07-25,26.676423272749084,4.3235767272509165,4.3235767272509165
2024-07-26,28.35934482519557,-6.359344825195571,6.359344825195571
2024-07-27,25.58748699762295,3.4125130023770502,3.4125130023770502
2024-07-28,27.614756809672393,0.385243190327607,0.385243190327607
2024-07-29,27.18158143957944,-1.181581439579439,1.181581439579439
2024-07-30,26.724156551672728,4.275843448327272,4.275843448327272
2024-07-31,28.36801412194701,-6.368014121947009,6.368014121947009
2024-08-01,26.378366532493366,2.6216334675066335,2.6216334675066335
2024-08-02,27.32483622250552,-11.324836222505521,11.324836222505521
2024-08-03,24.107987394765267,3.892012605234733,3.892012605234733
2024-08-04,26.648000425083747,-13.648000425083747,13.648000425083747
2024-08-05,22.018642457598098,-11.018642457598098,11.018642457598098
2024-08-06,20.483090693106863,-0.48309069310686326,0.48309069310686326
2024-08-07,21.32430044449784,5.67569955550216,5.67569955550216
2024-08-08,24.063364070772316,2.936635929227684,2.936635929227684
2024-08-09,23.610341190557723,-0.6103411905577225,0.6103411905577225
2024-08-10,23.955111409084157,-5.955111409084157,5.955111409084157
2024-08-11,21.119675725654076,-0.11967572565407636,0.11967572565407636
2024-08-12,21.756304510595733,-1.756304510595733,1.756304510595733
2024-08-13,22.09869013299783,5.901309867002169,5.901309867002169
2024-08-14,24.845786307786774,-2.845786307786774,2.845786307786774
2024-08-15,23.445887345636315,-4.445887345636315,4.445887345636315
2024-08-16,22.111296142472124,10.888703857527876,10.888703857527876
2024-08-17,25.938587789052285,-1.938587789052285,1.938587789052285
2024-08-18,24.535721292024654,-4.535721292024654,4.535721292024654
2024-08-19,23.20490507237843,7.7950949276215695,7.7950949276215695
2024-08-20,26.951119869883215,-10.951119869883215,10.951119869883215
2024-08-21,22.39193375844975,10.608066241550251,10.608066241550251
2024-08-22,26.86084397963728,1.1391560203627193,1.1391560203627193
2024-08-23,27.365100745824414,-2.3651007458244138,2.3651007458244138
2024-08-24,25.849659475756273,0.15034052424372746,0.15034052424372746
2024-08-25,26.0172381884389,7.982761811561101,7.982761811561101
2024-08-26,29.55212010995899,-5.552120109958992,5.552120109958992
2024-08-27,25.99661655327936,11.00338344672064,11.00338344672064
2024-08-28,31.389811990429717,-3.389811990429717,3.389811990429717
2024-08-29,28.970793872188842,5.0292061278111575,5.0292061278111575
2024-08-30,30.754531897037598,9.245468102962402,9.245468102962402
2024-08-31,33.43876112653177,-4.438761126531773,4.438761126531773
2024-09-01,31.640799446174533,0.3592005538254668,0.3592005538254668
2024-09-02,31.570443003087426,0.42955699691257365,0.42955699691257365
2024-09-03,32.848161430360925,2.151838569639075,2.151838569639075
2024-09-04,33.06536594016501,-8.065365940165009,8.065365940165009
2024-09-05,30.872359183524413,7.127640816475587,7.127640816475587
2024-09-06,34.6723664791577,7.327633520842298,7.327633520842298
